topicId,rank,docId,filename
5,16,28,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run1.txt
5,17,8,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample5_run1.txt
5,18,17,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample1_run2.txt
5,19,43,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample6_run1.txt
5,20,26,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample7_run2.txt
5,21,5,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample3_run2.txt
5,22,35,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run2.txt
5,23,23,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample4_run2.txt
5,24,41,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run2.txt
5,25,38,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run2.txt
5,26,34,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run1.txt
5,27,19,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample2_run2.txt
5,28,44,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample6_run3.txt
5,29,42,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run3.txt
5,30,32,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run2.txt
5,31,29,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run2.txt
5,32,18,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample2_run1.txt
5,33,14,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample8_run1.txt
5,34,11,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample6_run2.txt
5,35,37,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run1.txt
5,36,36,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run3.txt
5,37,33,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run3.txt
5,38,27,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample8_run2.txt
5,39,25,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample6_run2.txt
5,40,22,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample4_run1.txt
5,41,20,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample3_run1.txt
5,42,10,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample6_run1.txt
5,43,9,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample5_run2.txt
5,44,6,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample4_run1.txt
5,45,3,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample2_run2.txt
5,46,2,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample2_run1.txt
5,47,1,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample1_run2.txt
5,48,0,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample1_run1.txt
6,0,41,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run2.txt
6,1,38,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run2.txt
6,2,23,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample4_run2.txt
6,3,7,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample4_run2.txt
6,4,8,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample5_run1.txt
6,5,48,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample8_run3.txt
6,6,45,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample7_run1.txt
6,7,46,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample7_run3.txt
6,8,43,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample6_run1.txt
6,9,39,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run3.txt
6,10,13,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample7_run2.txt
6,11,16,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample1_run1.txt
6,12,37,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run1.txt
6,13,33,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run3.txt
6,14,44,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample6_run3.txt
6,15,24,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample5_run2.txt
6,16,40,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run1.txt
6,17,3,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample2_run2.txt
6,18,1,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample1_run2.txt
6,19,47,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample8_run1.txt
6,20,30,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run3.txt
6,21,29,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run2.txt
6,22,22,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample4_run1.txt
6,23,12,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample7_run1.txt
6,24,11,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample6_run2.txt
6,25,4,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample3_run1.txt
6,26,18,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample2_run1.txt
6,27,31,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run1.txt
6,28,27,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample8_run2.txt
6,29,10,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample6_run1.txt
6,30,5,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample3_run2.txt
6,31,32,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run2.txt
6,32,26,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample7_run2.txt
6,33,20,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample3_run1.txt
6,34,15,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample8_run2.txt
6,35,2,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample2_run1.txt
6,36,42,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run3.txt
6,37,36,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run3.txt
6,38,35,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run2.txt
