docId,filename,toptopics...
15,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample8_run2.txt,5,0.8378215476003865,2,0.13815151831233746,3,0.017193278551186304,6,0.004230938988056002,9,6.272173504392601E-4,4,6.026090854513493E-4,0,5.428155745690651E-4,1,3.76729537268021E-4,8,2.399396217797663E-4,7,2.1340537852611492E-4
16,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample1_run1.txt,2,0.4118478172423716,4,0.31013869872018984,5,0.15025380493397517,6,0.10405281434603618,8,0.018039595489650066,1,0.003953033876065075,9,6.584562715435928E-4,0,5.698508166526753E-4,3,2.6189414729656707E-4,7,2.2403415621912476E-4
17,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample1_run2.txt,2,0.6505115126395613,3,0.16305683343417932,1,0.1501537519395795,5,0.030073287519123148,9,0.003859050388702685,6,8.092681128538278E-4,4,5.790614683449895E-4,0,5.216044550922529E-4,8,2.3056371544393184E-4,7,2.0506632711900425E-4
18,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample2_run1.txt,0,0.48932069670520245,2,0.25471247488509746,7,0.20203211329828138,1,0.019272483881581925,9,0.01635194412561423,6,0.0102446926106304,5,0.003895692435856622,8,0.0033769412028446444,4,5.607999041258088E-4,3,2.3216095076503043E-4
19,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample2_run2.txt,3,0.9751021906528924,2,0.01169708580781597,5,0.0069399108894939165,4,0.0036567874469386253,6,7.715801759539608E-4,9,5.746397811631218E-4,0,4.973131287963446E-4,1,3.4514953819719633E-4,8,2.1982627179450027E-4,7,1.9551630695387702E-4
20,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample3_run1.txt,0,0.7695033728851038,2,0.21460795494793916,9,0.009797464720135235,6,0.0038405025315929784,5,7.237833127629314E-4,4,5.469995489819631E-4,1,3.419644541526382E-4,3,2.264478549753929E-4,8,2.1779768686715396E-4,7,1.937120574886092E-4
21,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample3_run2.txt,5,0.7514177285507412,2,0.19709629495700984,9,0.02451469941249235,4,0.02448992322631433,6,8.479239405962438E-4,0,5.465196242994262E-4,1,3.7930025374395207E-4,3,2.5117151156769593E-4,8,2.4157691505762014E-4,7,2.1486160817725343E-4
22,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample4_run1.txt,2,0.8122835266766109,9,0.07529135562384219,0,0.07146840511493693,6,0.030767382033527226,4,0.008123395675119636,5,8.776688845977937E-4,1,4.146704624931643E-4,3,2.7459355969003055E-4,8,2.6410425541723617E-4,7,2.3489771376486294E-4
23,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample4_run2.txt,6,0.9024126986377623,2,0.07162771982318834,5,0.01809236676223916,7,0.0045408205916594455,9,7.906577518923621E-4,4,7.596370611227479E-4,0,6.842625472340148E-4,1,4.7489778272106104E-4,3,3.144759138672157E-4,8,3.024631283133888E-4
24,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample5_run2.txt,9,0.5092551325692212,2,0.18859650924712182,5,0.08150075475241524,1,0.07755773776988693,6,0.060501376521312974,4,0.053238151341013104,0,0.014592363513970493,3,0.014288727633125515,8,2.483558087332659E-4,7,2.2089084319941793E-4
25,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample6_run2.txt,2,0.6554383159523456,3,0.15188695656029938,1,0.09319659573377947,9,0.09033029186979756,0,0.006685941533802339,6,7.691920706390736E-4,5,7.282636527973257E-4,4,5.503855678841455E-4,8,2.1914589105846694E-4,7,1.9491116759657513E-4
26,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample7_run2.txt,0,0.6529804772298735,2,0.16404312025804862,9,0.1444619247315623,5,0.02888634977582983,6,0.004379344546288537,1,0.003897570802667356,4,6.237463644276874E-4,3,2.5821963936940466E-4,8,2.483558087332659E-4,7,2.2089084319941793E-4
27,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample8_run2.txt,8,0.6176906612704368,0,0.16713932207013105,2,0.08744906738459143,9,0.07247825164365686,4,0.04305170180123326,6,0.0073458732915518184,7,0.003472716932556447,5,7.687104483432008E-4,1,3.631910880421385E-4,3,2.405040694569127E-4
28,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run1.txt,4,0.7705700375623143,2,0.14159992590848583,5,0.03958451282764283,1,0.02300656963801137,9,0.013539896069123487,0,0.01022404522590773,6,8.040317080106487E-4,3,2.3816978125111514E-4,8,2.2907184280365883E-4,7,2.0373943644897379E-4
29,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run2.txt,3,0.7055777182029556,2,0.13265335939335507,4,0.12546153993781317,6,0.022906637915635474,9,0.006068119348261734,5,0.0034304938288521217,1,0.0030857866581508824,0,4.448325266854512E-4,8,1.9662838210377255E-4,7,1.7488380618665994E-4
30,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run3.txt,2,0.6932815155898089,4,0.1748060060852305,5,0.07409297929841438,0,0.031062053421813677,6,0.02521765951462255,9,5.658557391167614E-4,1,3.3987352328282796E-4,3,2.2506324670801134E-4,8,2.1646596977985537E-4,7,1.9252761122251686E-4
31,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run1.txt,2,0.6347963454357717,1,0.1460184984680769,9,0.12640175046251653,5,0.07691437669965813,6,0.007443139664822349,4,0.003898884226088067,0,0.0038404762307198896,3,2.4368857287324316E-4,8,2.343798199966065E-4,7,2.084604194765652E-4
32,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run2.txt,7,0.7932801752017632,2,0.19072889594232353,6,0.003793822690797182,5,0.0037536404768752957,9,0.0036010713326881513,4,0.0035790054521931025,0,4.8673498945075565E-4,1,3.378080068787848E-4,3,2.236954678250539E-4,8,2.15150439204897E-4
33,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run3.txt,4,0.7336653780349767,2,0.17500384735006705,6,0.07043020804582287,7,0.015338022977896845,9,0.0035901620706507965,5,7.128199895075417E-4,0,4.852604506115865E-4,1,3.3678463474174746E-4,3,2.2301779380818002E-4,8,2.1449865191664407E-4
34,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run1.txt,8,0.5392496536435943,9,0.2544245110163349,0,0.10392010555878851,2,0.09015411591233309,5,0.007005157481804808,4,0.00369116727162473,6,7.788343003911846E-4,1,3.4839451231338234E-4,3,2.3070582056270976E-4,7,1.9735448225224615E-4
35,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run2.txt,9,0.7412077281514687,2,0.21264563386500776,5,0.019004661444985,0,0.01877571474135291,7,0.006287772878069236,6,7.574699063992869E-4,4,5.419979228885517E-4,1,3.3883761732051966E-4,3,2.2437727282893612E-4,8,2.1580619967900762E-4
36,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run3.txt,4,0.7625210072779648,2,0.2339810461269499,6,7.574699063992869E-4,5,7.171652204631694E-4,9,5.641310583346411E-4,0,4.882185168310762E-4,1,3.3883761732051966E-4,3,2.2437727282893612E-4,8,2.1580619967900762E-4,7,1.9194080322862555E-4
37,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run1.txt,2,0.44388364288038534,9,0.4142984357156098,6,0.08358877430283099,0,0.02812953197861832,8,0.027821435701240457,5,8.111084586760356E-4,4,6.129955654511875E-4,1,3.8322279118444984E-4,3,2.5376900431489506E-4,7,2.170836016884146E-4
38,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run2.txt,6,0.6150595061554922,7,0.2040335020434345,2,0.1445645288167608,4,0.025629724783593773,5,0.006242224051437377,3,0.00299815002402473,9,5.168697869477584E-4,0,4.4731697900727587E-4,1,3.104507799860463E-4,8,1.9772657931541618E-4
39,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run3.txt,3,0.4905948666149579,2,0.22071840796987072,6,0.11784037408323746,0,0.07327014227805843,5,0.060853278119156674,9,0.03538542927863006,4,5.625740650705343E-4,1,3.517010817290813E-4,8,2.2399895994768796E-4,7,1.992275493414298E-4
40,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run1.txt,9,0.44854251154101404,2,0.2428134819750319,4,0.14037550885216662,5,0.10116804841255803,6,0.05463597832028918,1,0.007564396284921684,8,0.003836729707416987,0,5.739344071453993E-4,3,2.6377089892830536E-4,7,2.2563960052778752E-4
41,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run2.txt,6,0.691926396531357,2,0.2553820748377422,7,0.031049648058527037,5,0.006897084229846126,3,0.0063982142266789275,1,0.0034285534266376293,8,0.0033040035385911745,9,5.71093640193904E-4,4,5.486873345951191E-4,0,4.942441758307406E-4
42,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run3.txt,1,0.8296912740569593,2,0.14711853287467858,4,0.01664397875620808,5,0.003970828014464589,6,7.988626322861813E-4,9,5.949585830516698E-4,0,5.148977222613739E-4,3,2.3663860079852717E-4,8,2.2759915249804253E-4,7,2.0242960679353549E-4
43,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample6_run1.txt,1,0.46095817327145333,2,0.31335142681757233,6,0.18296964072677963,5,0.029402006128350183,8,0.010963516435281465,9,6.608071200371773E-4,4,6.348809929866664E-4,0,5.718853221950941E-4,3,2.628291728833193E-4,7,2.248340124607922E-4
44,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample6_run3.txt,4,0.5902930987474452,2,0.3114781507095881,6,0.06070307112128873,1,0.019272483881581925,8,0.009684238516676935,5,0.003895692435856622,0,0.003658803540115967,9,5.837008410335E-4,3,2.3216095076503043E-4,7,1.985992556480285E-4
45,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample7_run1.txt,2,0.3309180782545949,6,0.2842998903364871,4,0.21116672650335286,5,0.11426990556803161,9,0.04526670616388355,0,0.0127894385543152,1,4.4991257273696334E-4,3,2.9793078135913556E-4,8,2.8655000964171055E-4,7,2.548612555969608E-4
46,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample7_run3.txt,0,0.40838335828982936,6,0.18855949239744071,2,0.1796059260147166,5,0.12355163617318354,4,0.0764285768484957,7,0.021880645990798475,9,6.67961473138956E-4,1,4.012019382312567E-4,3,2.656747425680859E-4,8,2.555261315972433E-4
47,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample8_run1.txt,0,0.3175748800115315,2,0.19983482092049876,1,0.181534894948491,5,0.16576011868700416,9,0.07501006302624824,6,0.029921479214017114,3,0.02935561728725758,4,5.753146256989259E-4,8,2.2907184280365883E-4,7,2.0373943644897379E-4
48,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample8_run3.txt,6,0.274342017160373,9,0.17318884741811932,2,0.17182920180640274,0,0.16008237473281176,1,0.1371283829373167,5,0.08217476352817442,4,5.790614683449895E-4,3,2.3972090589410714E-4,8,2.3056371544393184E-4,7,2.0506632711900425E-4
