docId,filename,toptopics...
0,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/Corpus_S/Aragon_ParisPeasant.txt,2,0.3740807940825753,9,0.3682402339474094,1,0.06852982890576503,6,0.06675823779199393,0,0.06455112233081238,3,0.04367579588409036,4,0.011821714379101372,7,0.002337724443875694,5,2.476820794730297E-6,8,2.071413581847058E-6
1,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/Corpus_S/BretonSoupault_TheMagneticFields.txt,2,0.4178314704846257,1,0.3035297282264485,3,0.26110043779088393,9,0.008249602821048422,7,0.0057019083958036966,8,0.0018011029171782632,6,7.914735865148728E-4,0,6.643957158530649E-4,5,3.0824443233254324E-4,4,2.1635629310911395E-5
2,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/Corpus_S/Breton_ManifestoesOfSurrealism.txt,2,0.4602821313894753,4,0.2895048804121979,0,0.14637316787960616,1,0.07868325763659673,9,0.018401153133528258,6,0.0062660531211226,5,4.6816932753812975E-4,3,1.045228620940892E-5,7,8.027027794597684E-6,8,2.707785930960777E-6
3,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/Corpus_S/Breton_MiscellaneousPoetry.txt,1,0.46533011669508456,2,0.34545076804808306,6,0.1560860084260244,7,0.031954868134462994,0,4.7253816239756035E-4,9,2.1591661345613143E-4,3,2.1440598634661393E-4,4,1.534183435088981E-4,5,6.641523395523696E-5,8,5.554435668060039E-5
4,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/Corpus_S/Breton_Nadja.txt,2,0.47715135837633477,0,0.4730996881783138,9,0.01773092312253796,3,0.012102031356654708,4,0.009984510647688344,1,0.008926905258043993,6,9.728656270525644E-4,7,1.822120047853586E-5,5,7.349610314194163E-6,8,6.146622581050631E-6
5,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/Corpus_S/Breton_TheExquisiteCorpseItsExaltation.txt,2,0.4422460585334171,6,0.19300259312207801,0,0.1523755624835442,9,0.0898352782896666,4,0.06906306489275733,1,0.04842816097432909,3,0.004121998022549299,7,5.327108806332029E-4,5,2.1487153864517742E-4,8,1.7970126237997026E-4
6,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/Corpus_S/BunuelDali_UnChienAndalou.txt,2,0.9049695558612328,6,0.059051462997281645,3,0.019776070823399924,1,0.009910023180804722,4,0.0036918392107778497,0,0.0021786380344838287,9,1.8149109373696113E-4,7,1.3840431761342757E-4,5,5.582605830273974E-5,8,4.668842236600845E-5
7,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/Corpus_S/Crevel_Babylon.txt,5,0.43225909427634446,2,0.40056201548062176,1,0.1627229006899778,0,0.0027411937411665997,9,0.0015465204281763358,3,1.299795090865165E-4,6,1.748694323748287E-5,7,9.170654055911328E-6,4,8.544707874248521E-6,8,3.0935694587998704E-6
8,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/Corpus_S/Desnos_ThePunishmentsOfHell.txt,7,0.4927865595521517,2,0.43268185248563357,1,0.07138047773577134,3,0.002742167345538418,0,3.3505424932488235E-4,6,2.8809169980176695E-5,9,1.9811749860838442E-5,4,1.4077128188563498E-5,5,6.094028527997243E-6,8,5.096555022436122E-6
9,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/Corpus_S/Eluard_LettersToGala.txt,1,0.7357300460397264,2,0.2298917835913628,6,0.025711888941721404,0,0.00763241718167322,3,6.824891556930119E-4,9,1.1566054191476178E-4,7,8.820222551367979E-5,4,8.218195193909632E-5,5,3.557679896743609E-5,8,2.9753571488329713E-5
10,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/Corpus_S/Eluard_ShadowAndSun.txt,1,0.7111696265719125,2,0.2834304748775431,7,0.003680612243056101,9,8.59405335775014E-4,0,3.183638297839679E-4,6,2.1153430222996773E-4,3,1.4445205990471668E-4,4,1.033627657727932E-4,5,4.474603306261265E-5,8,3.7421980959169946E-5
11,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/Corpus_S/Peret_DeathToThePigs.txt,8,0.473323053686593,2,0.4107991236093469,1,0.08817682536065191,7,0.025295547073565624,4,0.0016560461494853893,0,5.883099657136675E-4,6,1.1831070113257456E-4,9,1.8596647499418834E-5,3,1.8466538938483707E-5,5,5.720267072954597E-6
